STUDY_ID,ABUNDANCE,BIOMAS,YEAR,LATITUDE,LONGITUDE,PLOT,DEPTH,SAMPLE_DESC,GENUS_SPECIES
45,5,129,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_1_Backreef_Fish_Transect_4_Swath_5_m_3_8_2009,"Acanthurus nigrofuscus"
45,1,1.72,2009,-17.500000,-149.000000,1,0,-17.5_-149_LTER_1_Forereef_Fish_Transect_1_Swath_5_m_4_8_2009,"Acanthurus nigrofuscus"
45,1,2.37,2009,-17.500000,-149.000000,1,0,-17.5_-149_LTER_1_Forereef_Fish_Transect_1_Swath_5_m_4_8_2009,"Acanthurus nigrofuscus"
45,23,94.7,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_1_Forereef_Fish_Transect_2_Swath_5_m_4_8_2009,"Acanthurus nigrofuscus"
45,1,14.05,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_1_Forereef_Fish_Transect_2_Swath_5_m_4_8_2009,"Acanthurus nigrofuscus"
45,1,4.12,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_1_Forereef_Fish_Transect_4_Swath_5_m_4_8_2009,"Acanthurus nigrofuscus"
45,11,108.23,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_1_Forereef_Fish_Transect_4_Swath_5_m_4_8_2009,"Acanthurus nigrofuscus"
45,2,38.7,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_1_Forereef_Fish_Transect_4_Swath_5_m_4_8_2009,"Acanthurus nigrofuscus"
45,2,67.2,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_1_Forereef_Fish_Transect_4_Swath_5_m_4_8_2009,"Acanthurus nigrofuscus"
45,2,2.41,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_1_Fringing_Reef_Fish_Transect_2_Swath_5_m_3_8_2009,"Acanthurus nigrofuscus"
45,5,20.59,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_1_Fringing_Reef_Fish_Transect_2_Swath_5_m_3_8_2009,"Acanthurus nigrofuscus"
45,8,52.53,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_1_Fringing_Reef_Fish_Transect_2_Swath_5_m_3_8_2009,"Acanthurus nigrofuscus"
45,3,42.16,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_1_Fringing_Reef_Fish_Transect_2_Swath_5_m_3_8_2009,"Acanthurus nigrofuscus"
45,1,2.37,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_1_Fringing_Reef_Fish_Transect_4_Swath_5_m_3_8_2009,"Acanthurus nigrofuscus"
45,2,8.23,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_1_Fringing_Reef_Fish_Transect_4_Swath_5_m_3_8_2009,"Acanthurus nigrofuscus"
45,6,59.03,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_1_Fringing_Reef_Fish_Transect_4_Swath_5_m_3_8_2009,"Acanthurus nigrofuscus"
45,5,70.27,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_1_Fringing_Reef_Fish_Transect_4_Swath_5_m_3_8_2009,"Acanthurus nigrofuscus"
45,8,154.7,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_1_Fringing_Reef_Fish_Transect_4_Swath_5_m_3_8_2009,"Acanthurus nigrofuscus"
45,3,3.62,2009,-17.500000,-149.000000,1,0,-17.5_-149_LTER_2_Backreef_Fish_Transect_1_Swath_5_m_3_8_2009,"Acanthurus nigrofuscus"
45,2,4.74,2009,-17.500000,-149.000000,1,0,-17.5_-149_LTER_2_Backreef_Fish_Transect_1_Swath_5_m_3_8_2009,"Acanthurus nigrofuscus"
45,12,49.41,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2_Backreef_Fish_Transect_2_Swath_5_m_3_8_2009,"Acanthurus nigrofuscus"
45,20,196.77,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2_Backreef_Fish_Transect_2_Swath_5_m_3_8_2009,"Acanthurus nigrofuscus"
45,2,38.7,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2_Backreef_Fish_Transect_2_Swath_5_m_3_8_2009,"Acanthurus nigrofuscus"
45,4,134.3,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2_Backreef_Fish_Transect_2_Swath_5_m_3_8_2009,"Acanthurus nigrofuscus"
45,1,42.8,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2_Backreef_Fish_Transect_2_Swath_5_m_3_8_2009,"Acanthurus nigrofuscus"
45,2,4.74,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_2_Backreef_Fish_Transect_4_Swath_5_m_3_8_2009,"Acanthurus nigrofuscus"
45,1,6.57,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_2_Backreef_Fish_Transect_4_Swath_5_m_3_8_2009,"Acanthurus nigrofuscus"
45,6,59.03,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_2_Backreef_Fish_Transect_4_Swath_5_m_3_8_2009,"Acanthurus nigrofuscus"
45,4,77.3,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_2_Backreef_Fish_Transect_4_Swath_5_m_3_8_2009,"Acanthurus nigrofuscus"
45,1,25.8,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_2_Backreef_Fish_Transect_4_Swath_5_m_3_8_2009,"Acanthurus nigrofuscus"
45,1,0.81,2009,-17.500000,-149.000000,1,0,-17.5_-149_LTER_2_Forereef_Fish_Transect_1_Swath_5_m_4_8_2009,"Acanthurus nigrofuscus"
45,25,164.16,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2_Forereef_Fish_Transect_2_Swath_5_m_4_8_2009,"Acanthurus nigrofuscus"
45,9,174,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2_Forereef_Fish_Transect_2_Swath_5_m_4_8_2009,"Acanthurus nigrofuscus"
45,7,28.82,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_2_Forereef_Fish_Transect_4_Swath_5_m_4_8_2009,"Acanthurus nigrofuscus"
45,20,196.77,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_2_Forereef_Fish_Transect_4_Swath_5_m_4_8_2009,"Acanthurus nigrofuscus"
45,4,77.3,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_2_Forereef_Fish_Transect_4_Swath_5_m_4_8_2009,"Acanthurus nigrofuscus"
45,1,33.6,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_2_Forereef_Fish_Transect_4_Swath_5_m_4_8_2009,"Acanthurus nigrofuscus"
45,3,3.62,2009,-17.500000,-149.000000,1,0,-17.5_-149_LTER_2_Fringing_Reef_Fish_Transect_1_Swath_5_m_3_8_2009,"Acanthurus nigrofuscus"
45,4,56.22,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2_Fringing_Reef_Fish_Transect_2_Swath_5_m_3_8_2009,"Acanthurus nigrofuscus"
45,6,154.8,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2_Fringing_Reef_Fish_Transect_2_Swath_5_m_3_8_2009,"Acanthurus nigrofuscus"
45,1,2.37,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_2_Fringing_Reef_Fish_Transect_4_Swath_5_m_3_8_2009,"Acanthurus nigrofuscus"
45,4,16.47,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_2_Fringing_Reef_Fish_Transect_4_Swath_5_m_3_8_2009,"Acanthurus nigrofuscus"
45,1,6.57,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_2_Fringing_Reef_Fish_Transect_4_Swath_5_m_3_8_2009,"Acanthurus nigrofuscus"
45,4,39.35,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_2_Fringing_Reef_Fish_Transect_4_Swath_5_m_3_8_2009,"Acanthurus nigrofuscus"
45,2,28.11,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_2_Fringing_Reef_Fish_Transect_4_Swath_5_m_3_8_2009,"Acanthurus nigrofuscus"
45,9,174,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_2_Fringing_Reef_Fish_Transect_4_Swath_5_m_3_8_2009,"Acanthurus nigrofuscus"
45,1,25.8,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_2_Fringing_Reef_Fish_Transect_4_Swath_5_m_3_8_2009,"Acanthurus nigrofuscus"
45,6,116,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_3_Backreef_Fish_Transect_2_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,4,103.2,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_3_Backreef_Fish_Transect_2_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,1,42.8,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_3_Backreef_Fish_Transect_2_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,1,14.05,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_3_Backreef_Fish_Transect_4_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,3,58,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_3_Backreef_Fish_Transect_4_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,1,33.6,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_3_Backreef_Fish_Transect_4_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,4,16.47,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_3_Forereef_Fish_Transect_2_Swath_5_m_7_8_2009,"Acanthurus nigrofuscus"
45,1,6.57,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_3_Forereef_Fish_Transect_2_Swath_5_m_7_8_2009,"Acanthurus nigrofuscus"
45,2,19.68,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_3_Forereef_Fish_Transect_2_Swath_5_m_7_8_2009,"Acanthurus nigrofuscus"
45,1,0.81,2009,-17.500000,-149.000000,1,0,-17.5_-149_LTER_3_Fringing_Reef_Fish_Transect_1_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,4,4.82,2009,-17.500000,-149.000000,1,0,-17.5_-149_LTER_3_Fringing_Reef_Fish_Transect_1_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,1,1.72,2009,-17.500000,-149.000000,1,0,-17.5_-149_LTER_3_Fringing_Reef_Fish_Transect_1_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,1,2.37,2009,-17.500000,-149.000000,1,0,-17.5_-149_LTER_3_Fringing_Reef_Fish_Transect_1_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,12,78.8,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_3_Fringing_Reef_Fish_Transect_2_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,1,9.84,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_3_Fringing_Reef_Fish_Transect_2_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,1,14.05,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_3_Fringing_Reef_Fish_Transect_2_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,1,1.21,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_3_Fringing_Reef_Fish_Transect_4_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,2,8.23,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_3_Fringing_Reef_Fish_Transect_4_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,1,9.84,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_3_Fringing_Reef_Fish_Transect_4_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,6,154.8,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_4_Backreef_Fish_Transect_2_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,1,80.3,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_4_Backreef_Fish_Transect_2_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,1,0.15,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_4_Backreef_Fish_Transect_4_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,1,4.12,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_4_Backreef_Fish_Transect_4_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,2,13.13,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_4_Backreef_Fish_Transect_4_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,2,19.68,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_4_Backreef_Fish_Transect_4_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,1,19.3,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_4_Backreef_Fish_Transect_4_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,1,33.6,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_4_Backreef_Fish_Transect_4_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,3,128.4,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_4_Backreef_Fish_Transect_4_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,1,66,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_4_Backreef_Fish_Transect_4_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,2,229.3,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_4_Backreef_Fish_Transect_4_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,1,1.21,2009,-17.500000,-149.000000,1,0,-17.5_-149_LTER_4_Forereef_Fish_Transect_1_Swath_5_m_7_8_2009,"Acanthurus nigrofuscus"
45,8,32.94,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_4_Forereef_Fish_Transect_2_Swath_5_m_7_8_2009,"Acanthurus nigrofuscus"
45,17,111.63,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_4_Forereef_Fish_Transect_2_Swath_5_m_7_8_2009,"Acanthurus nigrofuscus"
45,1,19.3,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_4_Forereef_Fish_Transect_2_Swath_5_m_7_8_2009,"Acanthurus nigrofuscus"
45,1,2.37,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_4_Forereef_Fish_Transect_4_Swath_5_m_7_8_2009,"Acanthurus nigrofuscus"
45,4,16.47,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_4_Forereef_Fish_Transect_4_Swath_5_m_7_8_2009,"Acanthurus nigrofuscus"
45,5,49.19,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_4_Forereef_Fish_Transect_4_Swath_5_m_7_8_2009,"Acanthurus nigrofuscus"
45,7,135.4,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_4_Forereef_Fish_Transect_4_Swath_5_m_7_8_2009,"Acanthurus nigrofuscus"
45,2,2.41,2009,-17.500000,-149.000000,1,0,-17.5_-149_LTER_4_Fringing_Reef_Fish_Transect_1_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,2,4.74,2009,-17.500000,-149.000000,1,0,-17.5_-149_LTER_4_Fringing_Reef_Fish_Transect_1_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,2,8.23,2009,-17.500000,-149.000000,1,0,-17.5_-149_LTER_4_Fringing_Reef_Fish_Transect_1_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,1,6.57,2009,-17.500000,-149.000000,1,0,-17.5_-149_LTER_4_Fringing_Reef_Fish_Transect_1_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,1,4.12,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_4_Fringing_Reef_Fish_Transect_2_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,3,19.7,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_4_Fringing_Reef_Fish_Transect_2_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,2,4.74,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_4_Fringing_Reef_Fish_Transect_4_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,5,20.59,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_4_Fringing_Reef_Fish_Transect_4_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,1,6.57,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_4_Fringing_Reef_Fish_Transect_4_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,3,29.52,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_4_Fringing_Reef_Fish_Transect_4_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,4,77.3,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_4_Fringing_Reef_Fish_Transect_4_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,1,25.8,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_4_Fringing_Reef_Fish_Transect_4_Swath_5_m_1_8_2009,"Acanthurus nigrofuscus"
45,1,2.37,2009,-17.500000,-149.000000,1,0,-17.5_-149_LTER_5_Backreef_Fish_Transect_1_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,4,16.47,2009,-17.500000,-149.000000,1,0,-17.5_-149_LTER_5_Backreef_Fish_Transect_1_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,1,6.57,2009,-17.500000,-149.000000,1,0,-17.5_-149_LTER_5_Backreef_Fish_Transect_1_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,3,42.16,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_5_Backreef_Fish_Transect_2_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,4,77.3,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_5_Backreef_Fish_Transect_2_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,4,103.2,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_5_Backreef_Fish_Transect_2_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,3,29.52,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_5_Backreef_Fish_Transect_4_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,1,14.05,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_5_Backreef_Fish_Transect_4_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,2,38.7,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_5_Backreef_Fish_Transect_4_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,2,51.6,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_5_Backreef_Fish_Transect_4_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,1,33.6,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_5_Backreef_Fish_Transect_4_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,1,42.8,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_5_Backreef_Fish_Transect_4_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,1,53.6,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_5_Backreef_Fish_Transect_4_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,2,0.58,2009,-17.500000,-149.000000,1,0,-17.5_-149_LTER_5_Forereef_Fish_Transect_1_Swath_5_m_6_8_2009,"Acanthurus nigrofuscus"
45,2,2.41,2009,-17.500000,-149.000000,1,0,-17.5_-149_LTER_5_Forereef_Fish_Transect_1_Swath_5_m_6_8_2009,"Acanthurus nigrofuscus"
45,2,4.74,2009,-17.500000,-149.000000,1,0,-17.5_-149_LTER_5_Forereef_Fish_Transect_1_Swath_5_m_6_8_2009,"Acanthurus nigrofuscus"
45,4,4.82,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_5_Forereef_Fish_Transect_2_Swath_5_m_6_8_2009,"Acanthurus nigrofuscus"
45,5,20.59,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_5_Forereef_Fish_Transect_2_Swath_5_m_6_8_2009,"Acanthurus nigrofuscus"
45,5,49.19,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_5_Forereef_Fish_Transect_2_Swath_5_m_6_8_2009,"Acanthurus nigrofuscus"
45,5,96.7,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_5_Forereef_Fish_Transect_2_Swath_5_m_6_8_2009,"Acanthurus nigrofuscus"
45,1,2.37,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_5_Forereef_Fish_Transect_4_Swath_5_m_6_8_2009,"Acanthurus nigrofuscus"
45,2,8.23,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_5_Forereef_Fish_Transect_4_Swath_5_m_6_8_2009,"Acanthurus nigrofuscus"
45,13,127.9,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_5_Forereef_Fish_Transect_4_Swath_5_m_6_8_2009,"Acanthurus nigrofuscus"
45,4,77.3,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_5_Forereef_Fish_Transect_4_Swath_5_m_6_8_2009,"Acanthurus nigrofuscus"
45,1,33.6,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_5_Forereef_Fish_Transect_4_Swath_5_m_6_8_2009,"Acanthurus nigrofuscus"
45,1,2.37,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_5_Fringing_Reef_Fish_Transect_2_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,1,9.84,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_5_Fringing_Reef_Fish_Transect_2_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,2,4.74,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_5_Fringing_Reef_Fish_Transect_4_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,2,8.23,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_5_Fringing_Reef_Fish_Transect_4_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,1,14.05,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_5_Fringing_Reef_Fish_Transect_4_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,2,38.7,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_5_Fringing_Reef_Fish_Transect_4_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,1,33.6,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_5_Fringing_Reef_Fish_Transect_4_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,1,53.6,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_5_Fringing_Reef_Fish_Transect_4_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,1,1.21,2009,-17.500000,-149.000000,1,0,-17.5_-149_LTER_6_Backreef_Fish_Transect_1_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,1,6.57,2009,-17.500000,-149.000000,1,0,-17.5_-149_LTER_6_Backreef_Fish_Transect_1_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,1,2.37,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_6_Backreef_Fish_Transect_4_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,4,16.47,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_6_Backreef_Fish_Transect_4_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,1,6.57,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_6_Backreef_Fish_Transect_4_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,2,19.68,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_6_Backreef_Fish_Transect_4_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,1,14.05,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_6_Backreef_Fish_Transect_4_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,3,58,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_6_Backreef_Fish_Transect_4_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,2,67.2,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_6_Backreef_Fish_Transect_4_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,5,20.59,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_6_Forereef_Fish_Transect_2_Swath_5_m_6_8_2009,"Acanthurus nigrofuscus"
45,6,59.03,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_6_Forereef_Fish_Transect_2_Swath_5_m_6_8_2009,"Acanthurus nigrofuscus"
45,4,77.3,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_6_Forereef_Fish_Transect_2_Swath_5_m_6_8_2009,"Acanthurus nigrofuscus"
45,1,4.12,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_6_Forereef_Fish_Transect_4_Swath_5_m_6_8_2009,"Acanthurus nigrofuscus"
45,1,9.84,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_6_Forereef_Fish_Transect_4_Swath_5_m_6_8_2009,"Acanthurus nigrofuscus"
45,2,67.2,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_6_Forereef_Fish_Transect_4_Swath_5_m_6_8_2009,"Acanthurus nigrofuscus"
45,2,2.41,2009,-17.500000,-149.000000,1,0,-17.5_-149_LTER_6_Fringing_Reef_Fish_Transect_1_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,1,2.37,2009,-17.500000,-149.000000,1,0,-17.5_-149_LTER_6_Fringing_Reef_Fish_Transect_1_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,3,77.4,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_6_Fringing_Reef_Fish_Transect_2_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,1,33.6,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_6_Fringing_Reef_Fish_Transect_2_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,1,42.8,2009,-17.500000,-149.000000,2,0,-17.5_-149_LTER_6_Fringing_Reef_Fish_Transect_2_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,1,2.37,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_6_Fringing_Reef_Fish_Transect_4_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,4,16.47,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_6_Fringing_Reef_Fish_Transect_4_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,1,9.84,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_6_Fringing_Reef_Fish_Transect_4_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,4,56.22,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_6_Fringing_Reef_Fish_Transect_4_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,4,77.3,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_6_Fringing_Reef_Fish_Transect_4_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,1,25.8,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_6_Fringing_Reef_Fish_Transect_4_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
45,4,134.3,2009,-17.500000,-149.000000,4,0,-17.5_-149_LTER_6_Fringing_Reef_Fish_Transect_4_Swath_5_m_2_8_2009,"Acanthurus nigrofuscus"
